Row,F20590,F22031,F23197,F30658,F34365,F5677,F63912,F9670,H27930,H47921,H5708,M1608,M37351,M55212,M6057,M74707,PA14,PA7,PAO1,S86968,T36994,T38079,T52373,T6313,T63266,W16407,W25637,W36662,W45909,W60856,W70332,W91453,X78812,X9820
11.9,0.0032915831156338,0.0370898542320045,0.00730489360599347,0.0238898907868558,0.0320730729942446,0.0076564265840106,0.03118835422557,0.021518760348998,0.0391290034965023,0.0154562718882179,0.0274069530019768,0.0249664963006229,0.0143515110733532,0.00346129488902158,0.0309006132333598,0.00498048841057921,0.0258630105141875,0.0110979721843303,0.0127805094319069,0.0264625929898597,0.00395128991466307,0.0164887816562183,0.0041410230107714,0.0178621660872186,0.020945925789782,0.0245318240507926,0.00714471034723447,0.00849956694868746,0.0186999921319801,0.0130667339348193,0.0259938604278993,0.0106080182862409,0.0210265808456582,0.032039467446733
12,0.00324332799227363,0.0382056901032308,0.00739528476933781,0.0244331876910749,0.0327793179435111,0.00779807712534383,0.0318726782485745,0.0219521609726108,0.0396930658564483,0.0155937435457659,0.0274349944574902,0.0236457137366346,0.0146787796970921,0.00344484117109327,0.0312245878933436,0.00525940200661469,0.0266816484968979,0.0110989321822085,0.0124227345586497,0.0272219091911769,0.00396284111406345,0.0181999777425217,0.00537417764016976,0.0172001547840759,0.0217529322822873,0.0259835245761632,0.00723537370596635,0.00863243052639628,0.0187601262520164,0.0133264308599022,0.0260780792694257,0.0110043115529499,0.0217329211634666,0.0330360561333581
12.1,0.00332348167178745,0.0387899904478535,0.0074645235109749,0.024777088722515,0.032786322378638,0.00789829884667837,0.0324641246947774,0.0223083722922714,0.0408524359185367,0.0155789519823618,0.0280891353089458,0.0235570961438196,0.0150817598103307,0.00342169483726006,0.0322687315653302,0.00583762728423585,0.0273279646682033,0.0114542305478059,0.013311892246821,0.0280722190388507,0.00402896674971619,0.0181641968593986,0.00520221268699644,0.0179399483477804,0.0226073109052238,0.0270871885578541,0.00773225450134855,0.00882998314756956,0.0190367291015154,0.0136487744954169,0.0265211388894242,0.0112105796905517,0.0223697666916884,0.0337152721598058
12.2,0.00357097999557751,0.0393362827790001,0.00752475055217737,0.0251475480128764,0.0327496945262031,0.00798018245637008,0.0331591929460382,0.0227004781260744,0.0423843214106655,0.0155538341290927,0.0295636372523659,0.0235865159679683,0.0155508541224547,0.00341098080420481,0.0337845163194339,0.00659500312109587,0.0280181778001638,0.0119085713905967,0.0137194949889761,0.0289973603810362,0.00416608533735471,0.0179489970127971,0.00485163407062938,0.0194448758511342,0.0235949796575969,0.0281196672462023,0.00866506340390579,0.00909043477722776,0.0196410762815819,0.0140235533605313,0.027295569077389,0.0114078208368725,0.0229652798749983,0.0343239959668433
12.3,0.00357023789353656,0.0407910211278086,0.0079670233297448,0.0256253255415528,0.0345184160478927,0.00821585175934362,0.0345889925440503,0.0235146009292784,0.0436047390798456,0.0162668334438401,0.0309071567862449,0.0238261279609995,0.0159530231880132,0.0041365826423562,0.034764262476807,0.00715049018465422,0.0287880340140906,0.0122977032122143,0.0135659463585215,0.0298587553988399,0.00415816237175812,0.0184226024503443,0.00679809260692643,0.0200175408354273,0.0249332818748328,0.029433029697555,0.00951382274152014,0.00927315031120422,0.0207723783952637,0.0143362263741442,0.0278531107694192,0.0116222767314781,0.0235022834493732,0.0351016195034324
12.4,0.00355007067227578,0.042516548321768,0.00831407857065973,0.0261993909930337,0.0361674223750315,0.00836734015728586,0.036261719320026,0.0243423134967224,0.0450315970111445,0.0170162819444137,0.0321317294685646,0.0245489779341258,0.0163414365792237,0.00446745289862785,0.0357967839864319,0.00728821383486189,0.0296258812638147,0.0125619312775204,0.0136408570938636,0.0307404163324418,0.00414914639494263,0.019262390918617,0.00748939966731379,0.0208001618096301,0.0259101659935247,0.0307020778176479,0.00969717096273575,0.00945836521094962,0.0215573446213791,0.0146445184873025,0.0286974890074959,0.012254129983386,0.0243862653945652,0.0360368725702949
12.5,0.00346922349997935,0.0442623651354282,0.00822315976430609,0.0269117844060858,0.0370340987845514,0.00832081935578548,0.0379889208710645,0.0250434843141269,0.0468384295145459,0.0175124366795117,0.0331904460581068,0.0264644474137641,0.0167502178020821,0.00444656029222717,0.036998455529692,0.00719587775144158,0.0305233216399451,0.012788540060985,0.0140093900132752,0.0317178417838546,0.0041752540287803,0.0205006511274647,0.00619667497666436,0.0221192054486877,0.026486758375434,0.0318462483334054,0.0092618665927552,0.00972329089983027,0.0219276736408598,0.0149926388315971,0.0301462865536891,0.0130061565360491,0.0252880972706062,0.0371629693741692
12.6,0.00332262372831085,0.0452937554928928,0.00813072832172804,0.0275241002361183,0.0378143947542768,0.00833361750748883,0.0395869013933982,0.0257048901736794,0.0480751220944146,0.0176889770320309,0.0337621587616845,0.0263729812378673,0.0171015159280314,0.00428480824803081,0.0381461265012071,0.00738187034380828,0.0312703423302331,0.013258474184426,0.0150288625441358,0.0326496000005518,0.0042010945343543,0.021473430109688,0.00691170428578242,0.0224125551647882,0.0268333074499356,0.0327542894510358,0.00930055158050794,0.00987378724922226,0.0221123416756241,0.0152825862592269,0.0306563168389501,0.0129103984806292,0.0254622174811274,0.0377602765583287
12.7,0.00311919840871288,0.0460677207273775,0.00806061185153038,0.0280010690442102,0.0386230827374215,0.00846919041054954,0.0409964530896636,0.0264026280319552,0.0490807029224584,0.0177971685854516,0.0342061208640145,0.0258002616577916,0.017407666135731,0.0040308868722202,0.0391625785571232,0.00787078826987214,0.0319988471025134,0.0134443753599907,0.0155082999972699,0.0335414146696742,0.00422012353765837,0.0221613893352495,0.00853285768448135,0.0225280126509982,0.0271599464776464,0.0336257891422248,0.00962366963679244,0.00995302571069096,0.0222736409642688,0.015526939989449,0.0309641771628348,0.012879400058793,0.0257252799860286,0.0382372534153444
12.8,0.00317693894486811,0.047055148182827,0.00818185837626476,0.0284088125632122,0.0399833818947647,0.00856350872485903,0.0420345964425022,0.0276862328869004,0.0502057704181437,0.0180447633567478,0.0351679466634107,0.0267501009905152,0.0178602644506167,0.00464612019451743,0.0397932888950737,0.00808582830973847,0.0328017557008274,0.0132406802539825,0.0152154860146682,0.0346864856060183,0.00421178238433606,0.0223950020343073,0.00725084541947569,0.0229510835615055,0.0287662785943562,0.0351004342111427,0.0102261365717677,0.0102386516801914,0.0236082966319001,0.0159624564501838,0.0321333589085312,0.0132617309076048,0.0265610663480465,0.0396499016069056
12.9,0.00331505899245082,0.0482324897749606,0.00833796537961862,0.0289188936629476,0.0412587772626093,0.00866060658960246,0.0429672379431177,0.0282268588025391,0.051809405544824,0.0184323816234489,0.0360596514158701,0.0273203864109168,0.0183688584059898,0.00501540914619395,0.0405881162165426,0.00829927907390273,0.0337110259635343,0.0132642143828451,0.0151960970866288,0.0359014212675406,0.00420087153106533,0.0228020010055052,0.00653331364805597,0.023575849205767,0.0302046565404258,0.0365556844001507,0.010593444846489,0.0105897585578389,0.0244628933033034,0.0164612048905245,0.0333734670038199,0.0137998967178654,0.0269940381537055,0.0408788871968464
13,0.00342274119139619,0.0496785540060342,0.00833070349743547,0.0297884551402857,0.0421384292745613,0.00882336488562276,0.0438559064593281,0.0281619603740908,0.0546202248965859,0.0190505969700004,0.0365979610998466,0.0271905876070129,0.0187967701379223,0.00491035847814288,0.042021955801763,0.00856738401278918,0.0348395421679833,0.0134136840463381,0.0153294612516335,0.0368940741126399,0.00426487608173151,0.0243159636762648,0.00728179429053427,0.0243444445194784,0.0307744785561877,0.0376939824164539,0.0106622137133271,0.0107201991742355,0.0245361633921366,0.0168035597873927,0.0342157140820228,0.0143129514303575,0.0272576334351036,0.0414446024027683
13.1,0.00342636270573316,0.0517973640844241,0.00834272344836532,0.030634637028155,0.0434490277029644,0.00894556952232236,0.0451608844295615,0.0287201337678373,0.0566513719149787,0.0196532434715781,0.03776052930927,0.027612306237412,0.019174918684626,0.00504378020984363,0.0436768242832737,0.00903622147767735,0.0362559941539426,0.0133791685062115,0.0154504865600602,0.0379697249466352,0.00431791148765691,0.0261541762185133,0.00731550929113153,0.0256678256376741,0.0320904373273393,0.0387311714969309,0.0110350552778628,0.0108748814918775,0.0249963796086819,0.0171216917078073,0.0349539868906701,0.0142661358730171,0.0279833080707399,0.0426194452031155
13.2,0.00328046805212562,0.0538917117676876,0.00848475827353602,0.0314427022814548,0.0450500138244112,0.00901802118231933,0.0467411069355915,0.0301856125409244,0.0582369077810383,0.0202051005418122,0.0395766253747321,0.028718353810169,0.0195087274812551,0.00542525004887943,0.0453370274330035,0.00955600233047391,0.0376287635728664,0.0133895301726067,0.0157001367217381,0.0392097813355346,0.00434379369890559,0.0277443003352283,0.00705324806898972,0.0273118255224891,0.0341849198553762,0.0397517967207291,0.0117121288191829,0.0111032085258614,0.0261579248819267,0.0174352522956914,0.0356781778384983,0.0142278379465253,0.0287138443998831,0.0445673648921373
13.3,0.00329117866282303,0.0536969637353905,0.00893141799701853,0.0320861540866988,0.0459071797230352,0.00912883511796902,0.0475294552698159,0.0302775196970945,0.0602249193099266,0.020686229897916,0.0405179436578804,0.0280925337766525,0.0199741371875868,0.00498691047421063,0.0461665405678729,0.00937764596015635,0.0384535729192566,0.0141678053097472,0.0167622056788625,0.0405164699845173,0.00433814861751149,0.027366651720958,0.00710443775997965,0.0277719990299582,0.0352823836439933,0.0412379954442197,0.0112683410774725,0.0113450832350568,0.0268642083560949,0.0178908541098655,0.0369076051454342,0.0143114841126454,0.0290863858201423,0.0462559288348136
13.4,0.00333729778341689,0.0536800889536438,0.00946087459843217,0.0327927804751456,0.0467220427934267,0.0092632107636377,0.0485235217054914,0.0303995439914862,0.0627397979909089,0.0208805403784636,0.0415194332773171,0.0276186125911042,0.0205326455718274,0.00464710150890398,0.0470851889043634,0.00925518527310022,0.0391754583511868,0.0149531672747291,0.0179931810589922,0.0418862518795615,0.00432497172591325,0.0270703622955157,0.0072819873700924,0.0282059314869491,0.0360108632660165,0.0425695961278716,0.0109117216479332,0.0116126479649181,0.0274868070611618,0.0184325974092669,0.0380605748789107,0.0146368718294784,0.0297277591050845,0.0476195511176447
13.5,0.00333350667751986,0.0568878444821651,0.00938860110113285,0.0338147679121464,0.0478310209142318,0.00940166298770351,0.0511358841822973,0.0314103961260625,0.0664983961623683,0.0208299239711497,0.0433648863969782,0.0286780016608901,0.021060376121819,0.00512902665356979,0.0489507654657408,0.00980545885163731,0.0405651338009948,0.0155596228049269,0.0190802367659107,0.0432925068325755,0.00437753496725749,0.027708323404132,0.00795012450214037,0.0290416465202084,0.0364551759130963,0.0433404208051182,0.011329902538875,0.0119485322958904,0.0281076709768452,0.0188687158548849,0.0387112036943701,0.015436195625995,0.0307266304461954,0.0484712686617991
13.6,0.00331142413525286,0.0586545120454907,0.00938239908471316,0.0346508148265366,0.0488525633001452,0.00943735010384746,0.0528801500694665,0.0325788488058484,0.0685816842624885,0.0210491761573447,0.0438505174232958,0.0294895311556919,0.0215407576895229,0.00526837145245221,0.05038572748394,0.00989465764323852,0.0415473312058872,0.0156189848292701,0.0187474086143117,0.0447423005477372,0.00439851635561652,0.0285400235897329,0.0080600777748861,0.0301271651510543,0.0370970333732587,0.0443591156970678,0.0121158520226774,0.0122538005260434,0.0286789985307702,0.0192875887267267,0.0396740021416452,0.0158331037955772,0.0313900234174141,0.0498760987013824
13.7,0.00319143737276477,0.0594128182004313,0.00971457834889814,0.0353756884028093,0.049813451306231,0.00931582110475539,0.0539528996496142,0.0337306831128773,0.0697185492695881,0.021834278412131,0.0439103698505316,0.0299521366478338,0.0219491764791261,0.00527580954125527,0.05144769828564,0.00970535905079826,0.0424818643055645,0.0156700132233005,0.0183794579577154,0.0462335992666195,0.00430939508961567,0.0295393693197971,0.00788340203320422,0.0313340244559807,0.0380931965359344,0.045730566321866,0.0131656031570401,0.0124844834447124,0.0292445541979699,0.0197031813319233,0.0410746076525338,0.0161262918739929,0.0320046101787094,0.0520830282723661
13.8,0.00324870391917516,0.0612576022072268,0.00969688433017916,0.0364004805564473,0.05118948901737,0.00938061678543145,0.0553861096669995,0.0343722282657823,0.0724272521073729,0.0217790347338909,0.0448317893406778,0.02979140391013,0.0225024917132717,0.0055079827863473,0.0528972198033969,0.0101803431866808,0.0436172581041593,0.0160857617258751,0.0185073532822412,0.04784384131694,0.0043696702612813,0.0307677831509776,0.0103833530476518,0.0317263092771099,0.0395507229297579,0.0470533277098821,0.0127633520322391,0.0128102243153138,0.0303274165323469,0.020235198178672,0.0422634010800633,0.0163907772945877,0.0327700460824141,0.0537098581871252
13.9,0.00345548323932839,0.0637684925190854,0.00951497793411131,0.0376231848045347,0.0529481218354558,0.00962665292306583,0.0572783193124025,0.0350236686467853,0.0757962189518682,0.0217257118712079,0.0467833814500584,0.0296425231142336,0.0231567693716446,0.00574561175114024,0.0546455376626143,0.0107522455397164,0.0447357231928577,0.0167960377387451,0.0190500114447601,0.0495451755206712,0.00455157665734915,0.0317841741399254,0.0131378949695262,0.0321184459589553,0.0411313967167379,0.0484828342976507,0.012289243070082,0.013197804395199,0.031675597122487,0.0208572613218753,0.043392867692894,0.0166186150297635,0.0333227357446776,0.0553845400100306
14,0.00349126577477789,0.0662376468435364,0.00956998754111247,0.0389619569197796,0.0553030688930897,0.00969937795738956,0.0604217098628528,0.0365700293461751,0.0785028267323925,0.023627332466667,0.0492228158187857,0.0315244086139962,0.0236087859806856,0.00550173016025314,0.0568593259182317,0.010802349486211,0.0457703378744635,0.0177354920150095,0.0204439001538538,0.0511678424496467,0.00445566103530866,0.0321940501782602,0.0131378960988131,0.033747055963545,0.0422766520722935,0.0502391377241538,0.0128536884042236,0.0134272194930791,0.0329313888483758,0.0213601568147469,0.0444903007622175,0.0168227530137815,0.0337083622265078,0.0578364651700995
