,strain,phase,start_time,end_time,delta_time,start_od,delta_od,area,best_model,r2,growth_rate_max,growth_rate_mean,specific_growth_rate_max,specific_growth_rate_mean
37,M55212,2,41.0,45.5,4.5,0.570902863749822,0.264322553425008,3.4989167060304722,GOM,0.9996627532686321,0.2243942957963068,0.05988031588067754,0.391375229464154,0.08669182728145029
38,M55212,3,45.5,48.0,2.5,0.83522541717483,-0.0030136136952141346,2.0851129606292536,EXP,0.5563159265109652,0.00159635091313953,-0.0016002932115038021,0.0019186129751124694,-0.0019187416329452935
39,M6057,1,3.0,26.7,23.7,0.00254668304446329,0.6699581281603747,4.032648648052929,LGX,0.9973345722408371,0.0705014985001214,0.02601689505255342,0.3046510226036421,0.16040914323697247
40,M6057,2,26.7,28.7,2.0,0.672504811204838,0.3131451361663421,1.8910322108036839,LGX,0.9889103177674003,0.6229982280188122,0.16675123613844395,0.7386563301220479,0.20091112570556016
41,M6057,3,28.7,48.0,19.3,0.9856499473711801,-0.12924103362016504,17.700557626110907,EXP,0.27835929280756494,3.3115229025310256e-05,-0.004508973107931131,3.561509686660979e-05,-0.0050928229253629255
42,M74707,1,10.8,22.7,11.899999999999999,0.00492624321107524,0.15435605134474575,0.42365747002652787,EXP,0.9966022458703385,0.06426038433734997,0.012512343849679154,0.41470999765705674,0.24827803218890346
43,M74707,2,22.7,47.6,24.900000000000002,0.159282294555821,0.50204554621413,12.428198253749173,GOM,0.9723899007627376,0.04258894713211337,0.016656502140313435,0.2172925502230621,0.04616070500047086
44,M74707,3,47.6,48.0,0.3999999999999986,0.661327840769951,0.013235507130423096,0.26530419145892936,LGX,0.9268754639520578,0.0774480035341309,0.021898824431939374,0.11494026959329891,0.032731325331177064
45,PA14,1,3.9,20.2,16.3,0.00516054557948399,0.26271354810658604,0.9488130529689546,EXP,0.9998605748917962,0.08042489954176332,0.016397625820070715,0.29666326074433286,0.23108275716933357
46,PA14,2,20.2,37.9,17.7,0.26787409368607,0.6152264549479378,11.349297008190286,EXP,0.9340347045154388,0.04836463418057401,0.03210600566161198,0.050001816895750145,0.0500018168957495
47,PA14,3,37.9,48.0,10.100000000000001,0.8831005486340079,-0.05943976070453372,8.703104854605956,EXP,0.9803658955648772,0.0029436853184578084,-0.0067586777103936305,0.003316255128290459,-0.00792464898834943
48,PA7,1,9.4,35.1,25.700000000000003,0.00742525418510801,0.622132229864053,4.940065185446954,EXP,0.9415454760644536,0.0895037735222598,0.026119077559342296,0.128868043157332,0.12886804315733197
49,PA7,2,35.1,37.8,2.6999999999999957,0.629557484049161,0.12093090123152306,1.9354901823055577,GOM,0.9920321152020863,0.10270306436256264,0.04419359948775502,0.15588647325730143,0.06443467002114585
50,PA7,3,37.8,48.0,10.200000000000003,0.7504883852806841,-0.013125493953703216,7.619523659935541,GOM,0.9021086039265502,9.902863839894107e-118,-0.001249874538796532,1.3190919479101064e-117,-0.0016793114050743588
51,PAO1,1,5.3,25.9,20.599999999999998,0.005064945722944129,0.4279225730499119,1.6218908234225469,EXP,0.9987938699063642,0.11120484791946465,0.020127810185321615,0.26644578746138897,0.2031973979117029
52,PAO1,2,25.9,36.9,11.0,0.432987518772856,0.527565161088511,8.83579107705031,GOM,0.9563551229342919,0.13507813411645853,0.03683469608024576,0.27550832551312104,0.0552053186615464
53,PAO1,3,36.9,48.0,11.100000000000001,0.960552679861367,-0.11823979759787917,9.824543035090333,LGX,0.705653542443852,2.2460279141491256e-11,3.1573397347713406e-12,2.5371970273673354e-11,3.5666488999695285e-12
54,S86968,1,4.4,31.6,27.200000000000003,0.0051625129906414605,0.6522375182669916,6.76293043263982,EXP,0.9076168511809123,0.07626939812739215,0.026254668039207976,0.09996009251240642,0.09996009251240642
55,S86968,2,31.6,33.8,2.1999999999999957,0.657400031257633,0.11911605492674104,1.6303608230069901,GOM,0.9963767084240941,0.11719153684383458,0.05427639235516574,0.1703496212785081,0.0762122462773247
56,S86968,3,33.8,48.0,14.200000000000003,0.7765160861843741,-0.08150641186091301,10.145725792959936,EXP,0.9942389535265015,0.0003597383715942762,-0.005933417339871612,0.000516830575183936,-0.008043817494833997
57,T38079,1,5.1,23.6,18.5,0.00113458108488028,0.6505991411619557,1.9863002124487654,EXP,0.9984081071430667,0.20141280487485852,0.034427766486251274,0.3184548680093494,0.3043320102841629
58,T38079,2,23.6,30.3,6.699999999999999,0.651733722246836,0.41646034588817393,6.521800905598645,GOM,0.9964839899722207,0.23335002898869445,0.06285352353127538,0.3585307654818843,0.07529627901300766
59,T38079,3,30.3,48.0,17.7,1.06819406813501,-0.09178353847339704,18.59237211509916,EXP,0.39719372093413385,1.695980536612139e-06,-0.0570226478813879,1.1341761846682896e-06,-0.0637432752175659
60,T52373,1,11.7,25.9,14.2,0.00432261548023725,0.4353577126259698,1.3055235840904729,EXP,0.9955877254229288,0.17490199955413352,0.03327165819675561,0.3698695001284254,0.3079810260168941
61,T52373,2,25.9,43.1,17.200000000000003,0.43968032810620705,0.6579036121355529,14.946430299498685,EXP,0.9267174762665006,0.046406356392323,0.03383404399664964,0.03892984855460128,0.03892984855460128
62,T52373,3,43.1,48.0,4.899999999999999,1.09758394024176,-0.0031081008680300393,5.345594043568209,EXP,0.22674650808660646,0.00010855785271029988,-0.0016961131283373286,9.966994928902533e-05,-0.0015512281224190627
63,T6313,1,5.7,24.9,19.2,0.00343182678025083,0.41028902309096416,2.1297696519711393,EXP,0.9894324635972751,0.092116164393017,0.023336436422922265,0.20244945050544755,0.20244945050544746
64,T6313,2,24.9,44.5,19.6,0.413720849871215,0.47264770157961195,14.054874066699277,LGX,0.9975881760146066,0.03539881715373206,0.022620712203931772,0.07983075680434502,0.035493448784076495
65,T6313,3,44.5,48.0,3.5,0.8863685514508269,-0.021037491727573965,3.07241357366733,EXP,0.9048722150664901,0.00689972759833795,-0.0076488756612777915,0.007746210179157975,-0.008719369376475484
66,T63266,1,2.8,22.8,20.0,0.0019918496063333103,0.5073366465478727,1.7578274151859146,EXP,0.997036120028826,0.13762834107354507,0.02439863575752279,0.2821049975963978,0.23536624240035828
67,T63266,2,22.8,28.6,5.800000000000001,0.5093284961542061,0.4875174267962109,4.65095127256656,EXP,0.966292266140725,0.11796624030519229,0.08745534794715162,0.10913093309358399,0.10913093309358397
68,T63266,3,28.6,48.0,19.4,0.996845922950417,-0.1297978452702211,17.54670388205771,EXP,0.3209645413544241,0.0034846596722256664,-0.00348564803393155,0.0037133350478963825,-0.003855032580588245
69,W16407,1,4.0,22.5,18.5,0.00315206336799503,0.500582943356834,1.7828032292916987,EXP,0.9947588239832077,0.1348595359712656,0.02642318565804177,0.2756398539949451,0.2520828206240284
70,W16407,2,22.5,38.1,15.600000000000001,0.503735006724829,0.501548888863931,13.024225267409387,EXP,0.9245524968230977,0.03380789773374908,0.026634373782951415,0.03191411744126068,0.031914117441260666
71,W16407,3,38.1,48.0,9.899999999999999,1.00528389558876,-0.03817398745691003,9.74517565347945,EXP,0.9911271963240939,0.0025210073473855045,-0.003715657949971835,0.0026038305585054443,-0.0037664014260455334
72,W25637,1,11.0,26.4,15.399999999999999,0.00706348354203517,0.40434517745174686,1.0888592773691932,EXP,0.9871865644493927,0.17086533549147448,0.02436508034697776,0.4400662437327337,0.19533220702036372
73,W25637,2,26.4,29.3,2.900000000000002,0.41140866099378204,0.3056430307677571,1.8172705027485143,LGX,0.9975750938561574,0.20525368844241,0.10296293872711677,0.43220477581919803,0.18770406353000132
74,W25637,3,29.3,48.0,18.7,0.7170516917615392,0.20399999993750884,14.818516363278958,GOM,0.984261287528721,0.06187501594767875,0.013504046998395018,0.08058706443928797,0.016882566189067475
75,W36662,1,10.5,32.9,22.4,0.006542363505620629,0.7038652591232003,4.771067356655141,EXP,0.9533932430368144,0.1222491288258425,0.03454712184508111,0.15346572689543722,0.15346572689543717
76,W36662,2,32.9,35.2,2.3000000000000043,0.710407622628821,0.17668053151637708,1.9353833999960643,LGX,0.996433082418806,0.18333961675658889,0.07698364136771041,0.25637961007155907,0.09685476509462503
77,W36662,3,35.2,48.0,12.799999999999997,0.887088154145198,-0.20903500568746514,10.282231439469589,EXP,0.9620028212062781,0.007652932797367523,-0.018510920469966635,0.00857934631385564,-0.024139818006317162
78,W45909,1,3.0,22.7,19.7,0.00236691872197158,0.40866583576314536,1.3882792141236568,EXP,0.9983530093585786,0.1217902042864755,0.02052411290651337,0.3008679234083334,0.22756024956768844
79,W45909,2,22.7,36.4,13.7,0.41103275448511695,0.6218421132925331,10.354292052180842,LGX,0.9195500017103536,0.0394059866639786,0.033682789869391896,0.0502301715515851,0.045140697156986036
80,W45909,3,36.4,48.0,11.600000000000001,1.03287486777765,-0.052144500258829996,11.547041287966024,EXP,0.13112575460562834,0.0018920087442127703,0.0018715288468026082,0.0018799287082475098,0.0018799287081293998
81,W60856,1,10.1,32.8,22.699999999999996,0.0100669566445299,0.6731469729838481,4.952328609296311,EXP,0.9462360225601766,0.08241281733267,0.027823264069894986,0.12275345877013125,0.12275345877012891
82,W60856,2,32.8,35.2,2.4000000000000057,0.683213929628378,0.2588242774312429,2.0998189976588435,GOM,0.9975961460741666,0.33468570555564636,0.10842993543705072,0.4856297587894446,0.13548220240180892
83,W60856,3,35.2,48.0,12.799999999999997,0.9420382070596209,-0.09877264323844004,11.609917169362538,EXP,0.9979164659395535,0.0037052365785705537,-0.007786871712992821,0.0039167159360373,-0.008700151258672299
84,W70332,1,4.1,33.8,29.699999999999996,0.0048083261789431606,1.0446612880730068,10.49587059122343,LGX,0.9968366243482372,0.07847028955462765,0.03183732749962994,0.3187440423949729,0.20422649913321
85,W70332,2,33.8,36.1,2.3000000000000043,1.04946961425195,0.18495708589650994,2.747049034081433,GOM,0.9524020930078274,0.2361099295003937,0.08223660972826356,0.22293207247302618,0.07193803914428622
86,W70332,3,36.1,48.0,11.899999999999999,1.23442670014846,-0.31750188763267284,12.86021365569035,EXP,0.9282851714487684,0.01913971086216315,-0.028584407436511066,0.020544296436750376,-0.02614681939702672
87,W91453,1,9.1,23.5,14.4,0.00579668383435876,0.26320932135036224,0.6822858029428598,EXP,0.9783007125761792,0.11990723411201817,0.01659231788582962,0.479217501343114,0.19271646616817825
88,W91453,2,23.5,41.0,17.5,0.269006005184721,0.623029291499736,10.802972125632,EXP,0.9522237965250779,0.0435129086429518,0.029498247110251043,0.04777258191708778,0.04777258191708753
89,W91453,3,41.0,48.0,7.0,0.892035296684457,-0.08573184289490499,5.942787724492613,EXP,0.9984364314873806,0.011743185542788805,-0.012362717577681124,0.014561974406096934,-0.01456197440609694
90,X78812,1,3.5,23.1,19.6,0.00504234591598499,0.34271376771959894,1.387806043242111,EXP,0.9996977229477116,0.0879921484315746,0.0176364553397553,0.25324567492989786,0.22198703735653427
91,X78812,2,23.1,36.9,13.799999999999997,0.34775611363558395,0.539728664264099,8.848169145155879,EXP,0.9780368443730699,0.05237216581184407,0.036346283065434595,0.05666673530599389,0.05666673530599387
92,X78812,3,36.9,48.0,11.100000000000001,0.8874847778996829,-0.004729546761893855,9.88764779353863,GOM,0.45863813453396607,0.04308893435632119,0.0015510876968383351,0.04868142654178367,0.0017496050533675398
93,X9820,1,3.0,18.8,15.8,0.00283830706591058,0.2807982566622194,0.8994135553141365,EXP,0.9985299210695294,0.09649322140043463,0.018002801238738472,0.335759665702265,0.24444258681775752
94,X9820,2,18.8,36.5,17.7,0.28363656372813,0.5895625749225419,10.782172185802697,EXP,0.9393487506982947,0.04119281479872801,0.02815239402667307,0.0461714295132047,0.04617142951320468
95,X9820,3,36.5,48.0,11.5,0.873199138650672,-0.08986591521654608,8.653629255748939,EXP,0.4449500299148,3.939079315505889e-06,-0.017423898369836575,5.36314182998062e-06,-0.02095773780521854
