"","1-Aminocyclopropane-1-carboxylate","1-Pyrroline-4-hydroxy-2-carboxylate 3_?","2-Amino-6-oxopimelate","2-Aminoacrylate","2-aminoadipate-6-semialdehyde","2-Aminoadipate 1_?","2-Deoxy-D-ribose 1-phosphate","2,6-Diaminoheptanedioate 1","2.3-Dihydrozy-2-methylpentanoate 2","3-Amino-isobutanoate 1_?","3-Methyl-2-oxopentanoate 1_?","4-Acetylaminobutanal_?","3-Amino-isobutanoate 1","5-Methylthioadenosine","Pyrroline-3-hydroxy-5-carboxylate 2","Acetyl-2, 6-diaminopimelate","Acetylhomoserine 2","Acetylmuramate","Acetylornithine","Adenine","deoxyguanosine 1","AICAR","alpha-Aminopropiononitrile","Anthranilate 1","Arginine","aspartate","alanine 1","Carbamoyl-L-aspartate","Cis-aconitate","Citrate","Citrulline","Cysteine","d-ala-d-ala 2_?","deoxyguanosine 1_?","Deoxyribose 2","Erithro-3-Methylmalate 2","erythro-4-Hydroxyglutamate","Ethyl malate 2_?","Formyl-methionine","Fumarate","Galactono-1,4-lactone","glutamate","glutamine","Glutamylcysteine_?","Glycerate","Guanosine","Hexose phosphates","Histidine","Homo-cisaconitate 2_?","Methylcitrate 1","homoserine 2_?","Hydroxyectoine_?","hypoxanthine","Isopropylmalate","Isopropylmaleate","ketoglutarate","Leucine","lysine","malate","methylmaleate 1","d-ala-d-ala 2","Norepinephrine","Ornithine","PABA 2_?","Phenylalanine","proline","Pyrrole-2-carboxylate","Pyrroline-3-hydroxy-5-carboxylate 2_?","S-Adenosylmethionine","serine_?","succinate","succinate semialdehyde 1","Succinyl-LL-2,6-diaminopimelate 1","Tartronate semialdehyde_?","Threonine 1","tryptophane","Tyrosine","valine","Aspartate 4-semialdehyde","2-Dehydro-3-deoxy-L-rhamnonate 3","glyceraldehyde3p","pentose 5-phosphate","Sedoheptulose 7-phosphate 1"
"F30658_11",13.1741987970623,10.2577806068536,10.8922741316149,9.42201116372322,10.387841699819,8.05422087183621,7.76942207849545,9.43940861952084,8.34708925632515,8.16121320675728,9.03729866959666,8.88326460970645,10.5998374108627,10.309004338506,13.4496240948046,9.16083104495745,10.9015264043377,6.19644703127992,9.37749722961692,9.68320724009215,8.47445258112136,9.02665597924455,9.79672969051894,9.06419201079976,9.74650223393669,12.0331613462613,12.1773287337164,8.46908995557619,8.75295335245231,11.6730181927558,10.9156706025215,9.42870532348443,9.78540818819318,7.35421013179427,7.5095446024926,10.3200873434271,10.0537569270311,9.72010732264117,7.22031963417961,7.2519380843423,10.9552177064874,13.4766123081849,8.9943232571149,8.79797494237684,9.26042281204042,7.49480901029774,11.9507591816994,8.70852700824475,6.7624320043925,7.86303544387215,8.97463817905279,8.97637269784102,8.20279275077843,10.6046431537945,8.29291221783151,9.93452178975702,12.5301623695405,9.50015341770659,9.01908636528072,7.82884308263358,10.2631149514919,8.95696506398811,10.4023787826476,7.5183936843946,11.6916317321283,10.1232769667282,9.42083615553838,10.6129936908486,8.47644967419989,13.8789133679779,8.65326462508901,8.69815214369642,10.4279358664947,7.55130368464355,11.0757368062445,8.7219889981964,10.0623084768994,11.9840374739133,7.86838611737069,9.93563132439236,12.1401887277477,11.0975826731589,11.663091127912
"F30658_12",13.1603735333274,10.0868362339698,11.0091356347245,9.38783896320168,10.5512232401604,8.10311900580873,7.79872357371775,9.65569667586012,8.1135373589044,8.56008137494644,9.0655218887564,8.94333279235209,10.4838573040373,10.432421134147,13.4438553080676,9.30218666955336,10.9142350493833,6.19644703127992,9.13548157140472,9.76128414340925,8.53754073994896,9.29153757224504,9.76287963468458,9.13616760553622,9.61400711956284,12.060185674259,11.9896796173215,8.44971397056891,8.72252886134645,11.6875413579507,10.8352728841526,9.5687721045254,9.78540818819318,7.35421013179427,7.55968249852907,10.3210624422212,9.94952261964075,9.76735047136667,7.22031963417961,7.275037664062,10.9785224797829,13.4733415306358,8.9943232571149,8.69411134541037,9.18957058763291,7.49480901029774,11.8296425800218,8.97183089914273,7.06456129094319,7.8977226887515,9.16697816188291,8.7200119594815,8.20279275077843,10.5000659736852,8.28142305684317,9.87518084404368,12.5310566871836,9.46476128614336,8.84466408977634,8.07055333862858,10.2000643517892,8.95696506398811,10.2610062789653,7.72737374201387,11.7106065961102,10.0081271186644,9.51018968030199,10.3310310419174,8.46715764831454,13.7799705443927,8.56383493622705,8.55910677030159,10.4132240852998,7.53853600789084,10.9868187466017,8.73273493170747,9.71332594306531,12.0082764444788,7.52240736196105,9.97727482087723,12.0904983126413,10.9940522502313,11.5629308018136
"F34365_13",12.7243408137922,9.87070557341155,10.6847586389543,9.59567691729944,10.211773213471,9.41899349305049,7.2132279588735,9.08381644465929,7.56388569627314,9.46018354230329,9.02414514079534,9.44315518275643,10.0467002447946,9.95463916084456,13.0085533391673,9.9137520954703,10.9532022610883,7.28301845432273,8.88216830983579,9.32665466861764,8.25125295645483,9.3751566672417,9.43448132728608,9.74167348767045,9.55222422361886,11.9068815439863,11.7200807161597,8.89498313375236,8.32898512201087,11.0076163117624,10.9572525821418,8.7812237194591,5.32900020720216,9.39618354591222,9.20621147845655,8.89240459481197,9.59453581304891,9.48505662506992,10.8098106747232,7.44162756648366,10.9925904843896,13.0865271087508,8.34166755724835,8.33137724989457,11.997766086284,8.25896199926838,11.8795372590555,8.56828176138771,6.82874152481514,8.53161625712696,9.62136019091148,8.69470860011659,8.21511355602157,9.78836950621212,7.80514545310688,9.69329608282884,11.7946376985278,8.96850406896208,8.92429034062323,7.33896406503489,9.94037360358208,8.13387176390989,9.80265226422677,8.05721994476125,11.4446315971107,10.0237711106866,9.26845449423688,10.1695037103366,8.30055909354852,13.589071796459,8.1781429262588,8.38420232130727,8.70673658171137,7.37943326562179,10.994775609508,8.785008757302,10.1670918791379,12.2159248190174,7.3199976764513,9.68560431352711,11.7650230916261,10.8802762514837,11.6365456126801
"F34365_14",12.7859535262852,9.81276249859693,10.8960586576231,9.55670943134454,10.4635242661383,9.40928789984145,7.54379700712675,8.87914153509541,7.6173410735105,9.47836932789004,9.03559893243601,9.60041009557268,10.0699825577417,9.99226778755909,13.0684462263782,9.65369334754848,11.0778715071876,7.28301845432273,8.8262210897031,9.42661385773896,8.31064450831059,9.17268717891094,9.63302912623046,9.64028307694735,9.63456873619049,11.9520434002016,11.7374188858508,8.98738837844597,8.44471138401581,11.0543191220252,11.0221967408771,8.87352716881448,5.32900020720216,9.39618354591222,9.08609576702766,8.90733072427185,9.56726295765453,9.6449740959572,10.8098106747232,7.3253892639563,11.1386463340018,13.1123605111129,8.34166755724835,7.51885838680248,11.6960305382867,8.25896199926838,11.9966537266906,8.4136525710822,6.93556983623524,8.65558532274816,8.88658642215536,8.68868123421705,8.21511355602157,9.70577143750307,7.78653985278751,9.65247509800912,11.8891320849365,9.48687375921229,8.80734207518153,7.38214145332245,10.0423926028717,8.13387176390989,9.77606023786451,7.54817835724712,11.4679635960269,9.50073293044834,9.26385278970199,10.0378887768874,8.17921447015714,13.7138527149848,8.29166336828343,8.39120948126693,9.21135507288279,7.2523449834293,11.0669279287529,8.73616884097483,10.3580802295442,12.1394767420537,7.71529164380707,9.84405311369907,11.8269964409462,10.9865215237682,11.7735205267187
"F34365_15",12.8139745207756,9.82666693324297,10.9845293107259,9.64421199214067,10.5892733210356,9.42467650294992,7.37913272364058,9.10918083379242,7.88765307956964,9.77574682243211,9.11906246410287,9.52560701384805,10.0735573724992,9.95263148513746,13.0867441817554,9.5968119210503,11.0674253768241,7.28301845432273,8.77754502655964,9.6128078919651,8.10856065675689,9.35589352246819,9.50335794315225,9.93989909977483,9.46911507020674,11.9227975019449,11.8331816176167,8.91410635939735,8.57398822299821,11.0899949480639,10.9086323908887,8.80447659300884,5.32900020720216,9.39618354591222,9.244773644035,9.06053235354701,9.60515061065642,9.53472253744443,10.8098106747232,7.39135573120917,11.1570402815369,13.110766601559,8.34166755724835,8.39096748505366,11.8456224971506,8.25896199926838,11.9512020563027,8.74682020046328,6.93746724950755,8.57111064899058,9.09988498535749,8.95945133485204,8.21511355602157,9.9410044811748,7.9765477853489,9.67588555787985,12.2982961747576,9.28972175374392,8.87870086079813,7.52160203442252,9.98116929027447,8.13387176390989,9.93974111247104,8.6148311624684,11.4753495627078,9.91134613513631,9.3879212534003,10.2920094209625,8.49260607869005,13.7001144038123,8.40836309686918,8.52053771382242,8.91932246986244,7.57312606368051,11.0810191382434,8.19853812802289,10.1553014828599,12.2460152229016,8.04181905510727,9.74002140744252,11.8607908704436,10.9752211907343,11.7191620792571
"F63912_16",13.1300111784073,10.2649128814071,10.6486873488568,9.7065321435559,9.1036729689683,8.25447980646218,7.46057508920025,9.12838767382065,7.75185442710376,9.71517757551489,8.95350235004303,10.1794945760274,10.5075724522718,10.2483822288573,13.3887335473152,10.1177248596524,11.4372146032811,5.24483952605018,9.24798550663679,10.6001754696421,8.71468999108539,9.14447051954048,9.57801007250191,8.78041413687439,9.81687709454099,12.3919424939418,12.7727721183882,9.7481453873898,8.84747992458407,11.5923315782376,10.700234853631,9.49534157541727,6.23214746377802,7.65711162518736,8.27911238646169,9.54270129673453,9.37865048360176,9.56098616852379,6.79809528679567,7.46864110315122,11.2611824362325,13.426512676398,9.04871671322043,8.57136649486301,11.4097230314118,8.08885419431256,12.4058106967131,8.87919123393649,7.0445234379778,8.55186989205939,9.41405161430602,8.54898121976905,8.91160621166357,10.5170389427826,8.52962880245686,10.0701542121546,12.9968527558792,9.91402051002677,8.85898925637736,7.85953342718713,10.63786949283,7.08002150649281,10.11506498198,7.90595362256198,11.7440230051646,10.2974270830718,9.21894986545759,10.6567320421046,8.9925166529237,13.6881180798985,8.66716827060487,8.72111690370357,9.64909244092949,6.9250990406367,11.6699444449621,8.8561098181022,10.7471169124768,13.3560024175111,8.14228196037536,9.76495919354004,12.8736320927404,11.9189303439571,12.4371120736823
"F63912_17",13.4115162590715,10.5432915843396,11.0122191467762,9.97296371910073,10.3689759592243,8.06060355501849,7.57829352459097,9.42136873225283,8.10141630925265,8.55462167546764,8.94827321551263,10.1032445583286,10.7612455619494,10.4876019983042,13.6869953902109,9.96023007968082,11.88087790358,5.24483952605018,9.4373588861095,9.74580703712669,8.64951149952721,8.99051567134562,9.73439234388712,8.8307109761903,10.1714034068164,12.7011218719977,13.0468182135532,9.9065031110638,8.86585712692338,11.715433102201,10.9171170785394,9.83128667816551,6.23214746377802,7.65711162518736,8.45259101629182,9.6351606272424,9.63516062908197,9.69217494428385,6.79809528679567,7.19945473228001,11.3799769744437,13.6314923374469,9.04871671322043,8.88963591657289,11.2397384371596,8.08885419431256,12.7480231937769,8.75584530378663,7.02105843893352,8.72453875674907,9.0102857849866,9.02046798224493,8.91160621166357,10.759382511693,8.64963137837886,10.3402178775272,13.104232905804,10.2243838624008,8.74556462616932,7.76460880127547,10.9599646168308,7.08002150649281,10.413021403084,8.45989245841978,12.0492789897748,10.541434598505,9.43501622844682,10.6510771644967,9.25464392104901,13.7511914763345,8.49277000040335,9.01917581734271,9.91957914280757,6.77197765619784,11.8936003968415,8.87062897298388,11.055917083886,13.6359735425605,8.20202234725748,9.88247755613147,13.1470105756724,12.2290902828409,12.8028354751528
"F63912_18",13.2972425790649,10.2138346446857,11.1446148443306,9.9682485864718,10.374784938295,8.10524923317925,7.39853990860236,9.31277531040926,7.99230455961908,8.90213218007981,8.88297846668263,9.44037165071702,10.9178544993092,10.3940297982245,13.5824719520748,9.62089210245458,11.6468829365594,5.24483952605018,9.25523815262048,10.2317874482342,8.73169460029064,9.00996099222206,9.71231746161878,8.91979598763584,10.2220382523581,12.5787597021926,13.0093073361241,9.86018354614925,8.90492691149261,11.7559080680818,10.8435699627245,9.6774245934796,6.23214746377802,7.65711162518736,8.28433868581391,9.54370100240065,9.42858357097271,9.64402145641271,6.79809528679567,7.24386077571259,11.3218626884677,13.542048916895,9.04871671322043,8.6395828234702,11.0828371866326,8.08885419431256,12.7236218247117,8.85764846213357,6.76240312892877,8.69847298935642,9.22499614880488,8.72680147690914,8.91160621166357,10.6820601625366,8.50492513861721,10.1583637590657,13.1942750522482,10.096260491262,8.93438200466897,7.8206524709632,10.8455323287521,7.08002150649281,10.3305562889387,8.38313542102173,11.9598927977479,10.4225204912347,9.4312093688133,10.6656648832715,8.99188113296433,13.8776458183075,8.76261767216286,8.83330672686279,9.78554717413729,7.01239291136731,11.8137465448788,8.97066982330304,10.9850150961241,13.5577174168711,8.12084612431458,9.86205899310664,13.0887800740091,12.1904733423437,12.759612866805
"F9670_19",12.8531673091302,9.7532874241346,10.4822891522534,9.19549939300673,9.94911715005683,9.48736785448636,8.20838822038806,9.23827198937409,7.53297604234677,9.60502573553613,8.99940056463704,9.53107293340883,9.79219047503545,10.2608111138511,13.1224449705047,9.53206076596536,10.2240782859149,6.0129955636522,8.91202090164114,9.60514752371303,7.80860245267851,9.50499348467389,9.28138505145854,8.39269467985512,9.39643665528284,11.4763065422302,11.6497935599785,8.89673036040823,8.06370564753988,11.0465273752776,10.8844642466142,8.74840540044876,6.23551423445964,6.32374860428915,8.8313697204072,8.59567538064408,9.90131595221848,9.7151371363173,6.70222354633805,7.47576882449109,11.0396380379618,13.1915483990656,8.35482889205604,8.06932442785458,11.6040076966231,6.93823065861325,12.0310484757094,8.58286357983553,6.67397613061936,7.9955873707982,10.0917776143896,8.76374417494408,7.42019938130934,9.92112683561399,7.8165901574745,9.84007312074618,11.5922615009222,9.03882384356275,8.79051740161183,7.08171892687408,9.97622765407248,7.03151734672382,9.69438326851311,7.23477529032682,11.6246261177806,10.4273228818333,9.42659663282591,10.3088885453401,8.2923373455275,13.5197534436582,8.39505356097038,8.57089724239651,9.36710733734536,7.13706100724993,10.7636711748121,8.74195091349755,9.78427663945986,11.930226052947,7.51795466894721,9.91620265167926,11.4503076462471,11.0920137674231,12.3154967806929
"F9670_20",12.7177202587567,9.83865185738339,10.4842457282584,9.21160845883621,10.0027795804661,9.37409822513224,7.36824658174018,9.01435874149818,7.6419226550652,9.3370970112321,9.01849710190465,9.34833582126721,9.8488645851639,9.98476832740175,12.9669282137672,9.39824892419362,10.1908739732971,6.0129955636522,8.9162793199958,9.67274275691828,8.36602940188092,9.37231461363818,9.49101350197464,8.34167242274473,9.34134752503763,11.5735140695584,11.6404848987218,8.61433254945902,8.22623144709921,11.0966460443715,10.7504792025088,8.69927634253384,6.23551423445964,6.32374860428915,8.87352960784923,8.73124004345872,9.74041371427662,9.72860388516637,6.70222354633805,7.47788929337756,11.0974000502176,13.0572474557448,8.35482889205604,8.15467392689301,10.4310367039202,6.93823065861325,12.0683388495839,8.53583799600057,6.97463061548864,8.06476106105296,9.62372896098666,8.68144992174695,7.42019938130934,9.81305844217986,7.72131455294411,9.75024699976046,12.0764521534952,9.12875338269811,8.99749301515775,7.13429679196425,9.89493027123199,7.03151734672382,9.60939112197278,7.71855674354819,11.5626985730036,10.1992516080737,9.54879845526346,10.153405519221,8.53655105732078,13.5790413572342,8.34394927512423,8.43846440645161,9.0107150429918,7.19252248783606,10.7885851201154,8.49177107772341,9.76817418778345,12.0348514618295,7.77244589564542,9.92830844141121,11.5364042948735,11.1212534448925,12.3329135155106
"F9670_21",12.5002627484299,9.67869391577972,10.2246823406516,8.98168784638046,10.2076686035869,8.98528939545868,7.85478650690277,8.85468615309102,6.81432092284606,9.4164788603307,9.06137782551201,9.26621106050723,9.71324434238076,9.81913661107759,12.7655700570527,8.9815003879767,9.88900311621335,6.0129955636522,8.62916760105875,9.43477798871196,8.42693964185388,9.34902973468507,9.51011791889113,7.5502077761487,8.88382145563767,11.4280421526732,11.4928008457002,8.70383229233182,8.09992791328045,10.8318494570583,10.3747826832616,8.51172708440796,6.23551423445964,6.32374860428915,8.48589397393676,8.5817528158378,9.41154750970086,9.64952645282046,6.70222354633805,7.55571748470604,11.0437155708079,12.8294452671199,8.35482889205604,7.69526196214737,10.4388316196529,6.93823065861325,11.8967026474779,8.1974101386903,6.93650207927401,7.90020949045189,9.00350430350942,8.33821241493227,7.42019938130934,9.63173398844382,7.68174590257663,9.55596986319057,12.0174192591346,8.89400036526067,8.69741689347388,7.15937204325868,9.70781527253936,7.03151734672382,9.48184538910473,7.36070697106161,11.3997917602421,9.98060482667249,9.46442234375267,9.99344357128832,8.23453382505964,13.7207343065613,8.40302952390037,8.30669855030192,8.82127246595888,7.15285124918259,10.7362771615062,8.662449630805,9.50423101708026,11.9600351805888,7.63817685368935,9.87887427533205,11.3031730664764,10.9596268895841,12.1681633437674
"H27930_22",13.1092418754179,10.0568072094286,10.7954537208283,9.95230063332285,9.3368028452052,8.30688710700362,7.17177751097964,9.34748579443854,7.86630593335035,9.09267748243108,9.00208454515082,10.246723911866,10.5229072795706,10.6338128048154,13.3737686474274,9.75350370119668,11.6393000671505,5.63343740347923,9.19339290020443,9.44402437375358,8.47665974091185,9.16363840763965,9.51680972026733,9.32456883061697,9.60924539288001,12.4467991708028,12.4003235243585,8.92984619117765,8.48242769050872,11.5704613205225,10.4046376986475,9.40854617900111,5.90237378622131,7.48950349667182,7.14313356789899,9.64664006000995,10.2342193416464,9.64847970454009,6.41615492458487,7.49208963333963,11.0408759088835,13.3818448236768,8.67459804203392,8.64502833428942,8.61655549424288,7.55549102889476,12.3706212704395,8.70419752449345,7.00080351868439,8.05461983888843,9.12167573335413,8.22167940535336,8.62603901497023,10.5218822108256,8.41284151996361,10.079783968184,12.6300367612188,9.66801258178404,8.84147035739207,7.67051913856125,10.546650359682,7.87759513268515,9.74728213693952,8.52937583068977,11.8711495499593,10.3871872205529,9.4244108389513,10.4008428188537,8.87410639028504,13.7092580596481,8.64988426354275,8.77283570732829,9.56560911400356,7.28383301170974,11.7931406046232,8.99712473604646,10.4471721636564,12.4098139886965,7.66341681224819,9.85333083116858,12.5941527279626,11.6763346412652,12.3589446243232
"H27930_23",13.1373444219806,10.0463962209321,10.8915590223281,10.0420357563939,9.66845963740576,8.25771081809902,7.07495046212737,9.41852216384143,7.89437109137584,9.37874033710145,8.9892743770133,10.2194887325936,10.2808453769597,10.5714419046913,13.3987494295063,9.70418225264289,11.5854892603906,5.63343740347923,9.07901439724866,9.66070282785901,8.46774412715989,9.16389257356006,9.59790634312454,9.16331022190206,10.0084528239484,12.4516185826984,12.446466097175,8.943505835114,8.63910157471879,11.5649247127402,10.6534874822215,9.46160097522876,5.90237378622131,7.48950349667182,7.21930956109096,9.68124903578853,10.2754177766155,9.76509005822323,6.41615492458487,7.49088400974517,11.1070780296241,13.4075588793803,8.67459804203392,8.96126000458918,8.60342939606918,7.55549102889476,12.3891650637535,8.24002500506136,6.7581331498749,8.13762924812583,9.14922973654237,8.45030416946249,8.62603901497023,10.5669101800438,8.53932511733373,10.0907612774661,12.8454538489089,9.73257182733771,8.84130836371625,7.71516793118469,10.5462345837143,7.87759513268515,9.81668971052628,8.2470260360576,11.8728837467059,10.5245946282488,9.46931694582768,10.391335776938,8.91419972424306,13.7476038309024,8.30977989917111,8.75187528810278,9.70602789854757,6.72745280980392,11.8448043479209,8.76155747352571,10.451261002949,12.4965685184585,7.95007839064176,9.962978902417,12.6084695721929,11.701090884708,12.3753170442824
"H27930_24",13.0975300152011,10.0929801918487,10.7493597373667,9.90393816544738,9.3216813753561,8.38770311727622,7.3392735733066,9.40901873600943,8.12935843062577,9.09787302721336,8.95816745564348,10.2949982261486,10.0849671238911,10.5770434557393,13.3535489669894,9.69749281333771,11.4579888464905,5.63343740347923,9.2076946380323,9.5813581620539,8.57197598131766,9.21117452071216,9.63124981080006,9.28789834150096,9.71743846921742,12.3812240310648,12.3129933404714,8.9284967004354,8.55902725193039,11.7198934895566,10.560642206702,9.4863762643248,5.90237378622131,7.48950349667182,7.12021290774979,9.65370081752154,10.1818553500623,9.74768324493215,6.41615492458487,7.40321579243013,11.1809042444848,13.3949552894071,8.67459804203392,8.65522277476179,8.5291959991376,7.55549102889476,12.3639473996628,8.70988385761719,6.93855736894716,8.16312160304987,9.00773584837223,8.76526966260408,8.62603901497023,10.6122812085918,8.5173597956329,10.0645871233719,12.5932251776654,9.73340512813937,8.65869141047122,7.6368147068762,10.4820953186367,7.87759513268515,9.71206418538336,8.48852720539156,11.8110776176758,10.4838653672124,9.4510625042135,10.1860258124573,8.94202258161607,13.7047541350309,8.19330539051003,8.71182358970536,9.51068396244606,6.49002928787631,11.7473888769918,8.74265586718058,10.3343897335217,12.4431305025934,8.02116140847666,9.95066040952667,12.6423166150159,11.7445291465946,12.3323254472969
"H47921_25",13.2799915425555,10.586074532479,11.4776789010713,10.0178636264399,10.2855296567881,9.2547832691825,8.04343693717902,9.56626582969031,7.61096533978794,9.96743585507951,8.86593816998835,10.0000851455475,10.5543898393456,10.6060062567262,13.5301477059144,10.55827175724,10.5576078156915,6.68878157189353,9.30150562125359,9.54988439454347,8.43911677262891,9.11282767873476,9.49263399259568,9.52616723361604,9.94430101684924,12.5672391474368,12.5274409517818,10.277701779877,8.36434501485255,11.4885602708139,11.3473371934661,9.23006632529787,5.89907396265129,6.47598066964394,7.19287217709408,10.3585855458958,10.246503828978,9.63624877221734,6.02478239387641,7.32304326233319,11.2001835695865,13.5258625200109,8.65259976513404,9.14120041967316,8.46394895810573,7.39066390522961,12.6849721131762,9.37538565373067,7.26532422178567,8.85235602128816,9.14075151598973,9.42996132879527,8.04740362908564,9.962459067679,7.90150755548034,9.81227950249726,12.8335680543668,9.88700330733803,8.97287881711307,7.61085576167807,10.7037411926785,7.78490653759111,10.1285229635012,8.13265019387647,12.2685679315501,10.8910954919015,9.8857278555163,10.9709696778204,8.91298222490056,13.7151840594409,8.48591509436738,8.59574698153958,10.1029433842673,7.09251122986124,11.7466725403426,9.50362098456942,10.8431114426094,12.9836194001258,8.10331978644003,9.82569158715773,12.6710942620835,11.8052929904047,12.5752252494858
"H47921_26",12.4610642255159,9.84938949719325,10.6427706063737,9.4007415991961,10.0257810159118,9.07891117674235,7.47793022898203,8.71450085639667,6.60592892559063,9.36430044332383,8.83819215267884,9.41523139010023,10.0037445241138,10.1803999132016,12.7083856805833,9.67888157964934,9.91474493458,6.68878157189353,8.53944774799366,9.41231912530022,8.37289850942688,9.39539068913271,9.61593394140555,8.68844409313467,9.50138217924072,11.8943588963286,11.8175753536985,9.571828737366,8.30368184301003,10.9282625768418,10.5695959000674,8.16388099312329,5.89907396265129,6.47598066964394,6.64097763137496,9.87370782914515,9.27475497444032,9.60367248076006,6.02478239387641,7.73902965292838,10.9355711898556,12.7999321716034,8.65259976513404,7.68099080719466,8.22670330488517,7.39066390522961,11.9421752102904,8.33935119661738,6.70122832779674,8.27402106721298,8.53781034288114,8.47004063779814,8.04740362908564,9.49911463764161,7.33411353303727,9.16437194706281,11.8897955547629,9.38477206151927,8.95702132502792,7.5232604572379,9.98228007259307,7.78490653759111,9.59330224937162,7.64023844568279,11.4674970443874,10.0606975614853,9.69791656175324,10.2280739137768,8.50022161082645,13.626818044673,8.55446582987698,7.91879847986522,8.84764858685967,7.22541029290135,11.0888436113425,8.65698968197216,10.0197696032766,12.4771552295372,7.82593694839131,9.78928131616676,11.9954995076326,11.0861776191675,11.833184925474
"H47921_27",12.0856185422815,9.60347616306371,10.0768944982855,9.19383220544254,9.71179806425975,8.93408503283763,7.38854170179594,8.68871531186747,6.1385387321384,9.31893364686815,8.98523097784575,9.41144634108604,9.67198802385903,9.89538108549013,12.3287942138418,9.26152443014577,9.33887494313265,6.68878157189353,8.31921532488969,9.42748772164341,8.34445567930365,9.45482873352479,10.1183244286974,8.33344005408984,9.23292805360613,11.5908457068895,11.510832117645,9.39710284649104,7.82753659054764,10.3835011139589,10.1826898665758,7.32690688970233,5.89907396265129,6.47598066964394,5.35215043105959,9.51410248623484,9.13732820265362,9.73383852314712,6.02478239387641,7.68881773098606,10.790676943398,12.4491643743616,8.65259976513404,6.42973789903923,8.08718967577889,7.39066390522961,11.6119290226928,7.986847182031,7.04437257851676,7.73283327923525,8.57779354165415,7.94163757562655,8.04740362908564,9.07048517522777,6.81147726560013,9.02471922916111,12.1015073556946,9.20973883525763,8.83581408502846,7.01274861050368,9.76518995799375,7.78490653759111,9.25304095015773,7.08051045443166,11.0557762123668,9.55443139381198,9.81854137613088,10.0146546895,7.9575925862443,13.6422373002146,8.23529753731356,7.8742376225254,8.29377249161455,6.98658089372059,10.8499084377499,8.35781741165517,9.68232058931106,12.2386062296883,7.43600178875884,9.91718309430302,11.6881074950891,10.7888924099782,11.488247756669
"H5708_28",12.591445555199,10.006003661436,10.6475881167573,9.45986594505571,8.95677936817187,8.3097575244683,7.95975316923934,9.13062118443279,7.32715031121007,8.23584388754337,8.90627594158177,9.74795413479571,10.249459449841,10.0141396944956,12.8352522462857,9.69087201761321,10.5932777279802,5.57148082289607,9.1188426693781,9.43246896697569,8.33158464605935,9.34692920924487,9.4637210669113,7.87948667642513,9.47750662343181,12.057345475881,12.2051358871393,9.75996761302716,8.24931091938298,11.0463174589067,10.3990888119134,8.97925655791079,4.65740362979592,6.39950504948626,9.52203279408112,9.28688893055641,9.93065748775698,9.60425276920847,5.95523247772007,7.56329937812899,11.2743510841565,12.934166538951,8.48653211389617,8.48009798968178,10.7116788643826,7.33684398780695,12.1583465772927,8.42110615871183,6.73830667416342,8.3790625451893,9.17094934555201,8.44084130865876,8.38014104907257,9.79344122151649,7.62532617518688,9.73105624140704,12.5515254400866,9.23870804373459,8.74360859301314,7.18067409815889,10.319519148289,7.04887393736917,9.45785734729197,7.97891090234956,11.6523883473431,10.2939606013585,9.5709776274045,10.2855457525776,8.37315099977766,13.6190717786964,8.45856446589687,8.59155271983929,9.22117492427699,6.57311399054438,11.4670721077023,8.77716676419691,10.2236816618488,13.2530428711578,8.18625575198368,9.79424358722302,12.1472473212938,11.4352988198216,12.2693126511192
"H5708_29",12.7307190952319,10.020493916054,10.7491385504654,9.50547459472247,9.3847833005692,8.31974550437151,8.01729999780052,8.70229287968476,7.7934063769927,8.0565886468652,9.01864100333024,9.66395358530231,10.2769097326808,10.1118361493971,12.9711112992794,9.73411010891542,10.7684788355008,5.57148082289607,9.07386984169974,9.32803298291708,8.48401010314435,9.25931576810912,9.54880199586622,8.13825663821508,9.48057033697852,12.1502604501796,12.3254826787618,9.89608677435196,8.45249515110511,11.193572454112,10.7745765696779,9.28982540304287,4.65740362979592,6.39950504948626,9.75872591047467,9.42429131942641,9.91159057301417,9.56531747984599,5.95523247772007,7.30861710221006,11.3782441912511,13.0425623463986,8.48653211389617,8.56808629252934,10.5748807996099,7.33684398780695,12.3364942184315,8.52939439101104,6.86994149741928,8.53396409873966,9.1907758051442,8.59710714766829,8.38014104907257,10.0112361631042,7.9000391096612,9.8156859078951,12.9311606979664,9.55296025059556,8.59015799233805,7.49815994519309,10.4265095046425,7.04887393736917,9.35730254337818,8.0925682220953,11.7619112316269,10.3218855645263,9.3524347714686,10.3708907230292,8.42751315273335,13.712691961506,8.3348319627547,8.53683573968807,9.09276107526395,6.15662973935252,11.5774165116251,8.94257445799307,10.4881172219785,13.3595503583734,7.26684444347896,9.74992587792661,12.2964409153089,11.6077390487157,12.4364879200063
