Row,F22031,F23197,F30658,F34365,F5677,F63912,F9670,H27930,H47921,H5708,M1608,M37351,M55212,M6075,M74707,PA14,PA7,PAO1,S86968,T38079,T52373,T6313,T63266,W16407,W25637,W36662,W45909,W60856,W70332,W91453,X78812,X9820
1,0.00267443839513048,0.00344427065510252,0.00284266093772997,0.00227695005262102,0.00396908510184341,0.00375887773595933,0.00414319476254118,0.00405708595517135,0.006614726162399,0.00290911935224023,0.00396197803875405,0.00516111949954335,0.00555367579190667,0.000103310859913305,0.00608054692356901,0.00267153976576377,0.000392588168946419,8.26498037057821e-05,0.000454576709819656,0.005169933782337,0.0044750135887147,0.00708461523769581,0.00696174809175367,0.00257655144737043,0.000257437982162732,0.00618768824327473,0.00148622379318859,0.00265281349981994,0.000238112426488679,0.000755410261533468,0.00344622750951773,0.00122472873662889
1.1,0.00277847292977391,0.00337793282416323,0.00244482928503367,0.00217094506992372,0.00382615516274878,0.00359657609145195,0.00388962093504654,0.00394172553898588,0.0060860603412819,0.00248732129955712,0.00387070871026888,0.00539783322620044,0.00564092128580205,0.000103310859913305,0.00626377909926237,0.00280759852125659,0.000392588168946419,8.26498037057821e-05,0.000454576709819656,0.00517493065286261,0.004451078763677,0.00735963405766129,0.00645419477066778,0.00254194529384244,0.000553463968782893,0.00637952107455754,0.00135560613289207,0.00241086828004075,0.0005113944152432,0.000742731799403924,0.00337640441735285,0.000687473333728743
1.2,0.00279076042099248,0.00319477252956364,0.00225032433180066,0.00188186369129376,0.00379914467605383,0.00335641792135945,0.00363162535442925,0.0038045331242683,0.00552878794273473,0.00206028793575129,0.00358801510848332,0.00564628131394131,0.00571658904436572,0.000103310859913305,0.00645282867217478,0.002919685601578,0.000392588168946419,0.00010372139131547,0.000454576709819656,0.00516840763994642,0.00441265016938232,0.00774214530467878,0.0059344962777956,0.00239482452136949,0.000866812206328849,0.00676924162545303,0.00120745642304536,0.00216661171331991,0.000677994530169344,0.000695726930270617,0.00332576598916844,0.00026356242534937
1.3,0.00203395313293928,0.00280091720069078,0.00306435124378734,0.0013118217063939,0.00428103049383461,0.00329811072343405,0.00380673876991849,0.00310422624072912,0.00590850918307367,0.00233754764537062,0.00275678969708939,0.00496060909080659,0.00515335731448612,0.000103310859913305,0.00678232555064239,0.00270912933032291,0.000392588168946419,0.000845443846040031,0.000454576709819656,0.00466639829942657,0.0038741035160546,0.00786559649495398,0.00599255029819187,0.00197409569524854,0.000821130752727308,0.00718386734086415,0.00152533652359005,0.00280113414004852,0.000541758514649725,0.000635235613305019,0.00376684275048022,0.00316971062133719
1.4,0.00210479019623853,0.0028122100627715,0.00369159206640165,0.00139102635111281,0.00453373276300939,0.00329839210556961,0.00373674630245965,0.00313356284112205,0.00635050576979012,0.00238097567235754,0.00237489274122933,0.00486121192244944,0.0050053278973307,8.8811423832994e-05,0.00674176537078151,0.00270348642379017,0.000392588168946419,0.00109511305013327,0.000454576709819656,0.0046843817853932,0.00393493781840601,0.00796346283205458,0.00618824496468491,0.0018094354871641,0.000744716282252999,0.00726549162360322,0.00151634147590116,0.00306488350778997,0.000648145623419603,0.000619875442020309,0.00387022776039461,0.00350008975362256
1.5,0.00335281546183033,0.00334876193774693,0.00402649281735963,0.00231144348100802,0.00460003335589681,0.00334438211298125,0.00316953263403687,0.00420666659107291,0.00673277582525673,0.00212974537965081,0.00227615700815019,0.00541173511371916,0.0051717638490059,2.52397155761158e-05,0.00620404326095494,0.00296744997041667,0.000392588168946419,0.00109511305013327,0.000454576709819656,0.00547815906761221,0.00494636382796956,0.00804558143498825,0.00663705185382385,0.00177707088758063,0.000646709948213814,0.00718867386841534,0.00100776637947196,0.00309796914992855,0.00131565324856549,0.000619874693749755,0.00377373858985929,0.00114444424690977
1.6,0.00306023101725027,0.00296779887122986,0.0037976921178228,0.00209103918275328,0.00448556556446364,0.00311264078729451,0.00322417193523413,0.00386450610879504,0.00659601850980266,0.00201779871245879,0.00235588650948184,0.00524408045634914,0.00516203085456627,2.06614694575769e-05,0.00625187490916607,0.00297790669975938,0.000253143289702774,0.00109511305013327,0.000698604442331838,0.00543278342218211,0.00479654500962486,0.0079789926085652,0.00653175291583984,0.00177585484720607,0.000663485503760087,0.00753836848772889,0.001074423709166,0.00288149224575378,0.00114584260655775,0.000619874751383895,0.00390055542377319,0.00118922740572454
1.7,0.0022467265558129,0.00239314492948669,0.0032184390742527,0.00168514407208429,0.00432523051678975,0.00279137782821495,0.00339197007034117,0.00329169328291991,0.00626219814041548,0.00197568264126827,0.0025394443412326,0.00497045981771658,0.00513407553780356,2.39256763329114e-05,0.00636483530933208,0.00295833794919953,6.19875077481109e-05,0.00109511305013327,0.00103312595563521,0.00520384157353927,0.0045001642763649,0.00788720877974866,0.0063526382742225,0.0017769681982633,0.000754496197407324,0.00801105808280992,0.00129072030693102,0.00258704500192113,0.000849611617605371,0.000619713791744403,0.0040546394893043,0.00142885227651199
1.8,0.00144947255648152,0.0027066730661453,0.00251564829406635,0.00160734522297281,0.00456234337402066,0.00307764640083002,0.0034313796957824,0.00390511868046222,0.00602430149493186,0.00249126915233303,0.00268741413938592,0.00549809094328464,0.00523730785418275,0.000547215415611866,0.00609050032845417,0.00300724643553678,6.19875077481109e-05,0.00109511305013327,0.00103312595563521,0.00501172846232285,0.00452310600186253,0.00842630944898887,0.00671968535046948,0.00189789025415828,0.00141464099253454,0.0072310828880694,0.00144488173973493,0.00326590926231202,0.00124852012943829,0.00058299139063691,0.00403185568051393,0.00142884998700198
1.9,0.00140129379320558,0.00278353953731368,0.00249737776082907,0.00169433886745729,0.00506214542655613,0.00332338576568727,0.00360672473041982,0.00404286281821037,0.00601190231274215,0.00293599973805058,0.00267375712685632,0.0056473055063263,0.00520110704646823,0.000785174478267601,0.00586286912958357,0.00327118081944483,8.7837981702347e-05,0.00103411523883743,0.000987378016520834,0.00487079181645135,0.00448695008620042,0.00846847811538448,0.00683400327771986,0.00206265775925871,0.00168207654280375,0.00689322045253865,0.00148770093620784,0.00352632401939224,0.00146178898861636,0.00047069151257166,0.00409023621899301,0.00190290699352478
2,0.00244371628418157,0.00236277420057123,0.00363028570820125,0.00226780284087016,0.00594771915787133,0.00343444369845755,0.00435499754953996,0.00313899497511613,0.0063547490315423,0.0031503895648626,0.00231532864804436,0.00506366910199785,0.00469287092140784,0.000785174478267601,0.00575836896001533,0.00399826807655588,0.000270917117280391,0.00064630677300102,0.000696524333311184,0.00477473374046417,0.00420025175571081,0.0072434957731478,0.00647379842748479,0.00223549544223012,0.00157163287191284,0.00698206021067569,0.00148770045145008,0.00321931012850534,0.00148604422516174,0.000177911765957319,0.00442379563135612,0.00456315784750673
2.1,0.00270745310356851,0.00243761750403861,0.00390103805382957,0.00198863865118207,0.00616289154143463,0.00354882982146366,0.00399767150875513,0.00386957261523594,0.00634747611156419,0.00301423961904676,0.00274104823825823,0.00482378550079838,0.00468165602282595,0.000729602217968155,0.00623882959939722,0.00391973009703905,0.000356886791661482,0.000999290845678943,0.000661202148896728,0.00481650551459504,0.0044852492429354,0.00728118753276355,0.0062300778335442,0.00238663491956361,0.00143121570019104,0.00711021710953582,0.00169137778345004,0.00345117016287337,0.00143835405180163,0.000515620160611494,0.00407585214452891,0.0047736619223026
2.2,0.00277595146068499,0.00267009232342601,0.00402424321300063,0.00142898349411296,0.00621715782937146,0.00362665490205687,0.00309210651358997,0.00541940848992542,0.0062570685485414,0.00273010110257119,0.00360637134929326,0.00473334192178978,0.00486471173408491,0.000560328114262081,0.00711654724503808,0.00364038596284019,0.000392576985435123,0.00173534406098513,0.000661202148896728,0.00499812866016481,0.00518076144498486,0.00782880124038171,0.00610001461422517,0.00257608252327572,0.001223270983211,0.00729811644095871,0.00206609563310944,0.0039463323760591,0.00126345530985511,0.00119814397517727,0.00351467369840382,0.00450572831684773
2.3,0.00247202578674134,0.00233669082437644,0.0045703639062862,0.00188069910795607,0.00615541414343044,0.00349597782361232,0.00294514239781299,0.00480792800868715,0.00657738086059305,0.00275279721525048,0.00317443328164881,0.00548526934982056,0.00540433148544988,0.000352437049079517,0.00680858139468579,0.00371148177606204,0.000392588168946422,0.000697157822520697,0.000520171818243162,0.00545254523826253,0.00541795975245705,0.00852302321673771,0.00637153211429909,0.00347631011258936,0.000699736539652492,0.00761698381435045,0.00150213410008996,0.00327985232987747,0.000894494197120078,0.000884403790195467,0.00363916888204954,0.0027235392215423
2.4,0.00245473145052958,0.00225616655732727,0.00473927942435032,0.00229890794944176,0.00614503317908077,0.00340164566400396,0.002989912993848,0.004059926567715,0.00715462280955114,0.00282217221565556,0.00295336174563419,0.00589647070345233,0.00563410770771522,0.000286704422399346,0.00635816883398226,0.00382081819326186,0.000457220030021588,0.000151159927346601,0.000438761288190178,0.00556699678564037,0.00544373766893444,0.00867302255436513,0.00649100723846173,0.00389108031737292,0.000498201664436239,0.00774617304379588,0.00115846973834716,0.00287509716971198,0.000773277279288857,0.000533587630670149,0.00380734604667188,0.00217630587779296
2.5,0.00366922689680731,0.00349757352108303,0.00410007342261732,0.00246267281740051,0.00648829093479537,0.00338883799797309,0.00379682922722809,0.00355348633143813,0.00791987534462404,0.00304314553279117,0.00342382176566301,0.00554546622970795,0.00531599819681244,0.000542167229571224,0.00592570314451701,0.00376588237443486,0.00110093792697413,0.00108899893070435,0.00048704117247814,0.00461798840221004,0.00506673638827137,0.00746401386151612,0.00608800538085287,0.00379122994559956,0.000932712254709889,0.00769431131908982,0.00118194413608608,0.00292334505304888,0.00127216067311168,0.000354020546557027,0.00396423781339545,0.0049568576503046
2.6,0.0034151799204472,0.00351816574009518,0.00441078456285914,0.00266513040242546,0.00680512750253096,0.00343490642971634,0.00391076692823221,0.00381028373857869,0.00826519914794589,0.00316190114884388,0.00360854459303066,0.00565560654252725,0.00523116794719734,0.00100072210386995,0.00603134935061157,0.00402231467643779,0.00121908971862968,0.00141415079836324,0.000395748535381379,0.00451348751076689,0.00514721764974632,0.00755617378936441,0.00613297047857189,0.0034520604189289,0.000965333224494811,0.00759098337224408,0.00130853853750783,0.00311707281355026,0.00119876932312396,0.000177863795868669,0.00406536419600668,0.00518990316964931
2.7,0.00245455307437677,0.00290032010520386,0.00533806326775877,0.00293876145909403,0.00713095129613901,0.00361123316248204,0.00374599768435064,0.00461216671126924,0.00840774925833434,0.00322347365217435,0.00367824178555823,0.00614585784913314,0.00521676781747931,0.00163449402890566,0.0065523661039036,0.00447275546964231,0.00121908971862968,0.00152982839216505,0.000147940772256607,0.00477519585589305,0.00556565745568467,0.00829172243190126,0.00652338300794942,0.00296224396084781,0.000848717112009708,0.00746793908415103,0.00167978278085589,0.00344641084931486,0.000790616646522867,4.28122842513116e-05,0.00416281564871982,0.00475831757061964
2.8,0.00271000211753898,0.00265375806826086,0.0053909212728213,0.00353751476549026,0.00783808470591352,0.00375402497014818,0.00324854251125556,0.00421806321925065,0.00788377027484093,0.00325495833620102,0.00379132539864011,0.00632521608314563,0.00541182451582409,0.00193439261016734,0.00688690537243828,0.00470565607103108,0.00121908971862968,0.00213623486056445,0.000360484196090296,0.00525355574870467,0.00571755787453126,0.00822565335837844,0.00684647111501126,0.00319607097029574,0.00142673664447647,0.0082194228478931,0.0020815314484447,0.00345063857196835,0.00134221265818172,0.000485706756356678,0.00468411893600173,0.00517308956367313
2.9,0.00338455847683221,0.00265652921364442,0.00557234915216476,0.00410179136678247,0.0086602264074293,0.00397995541180163,0.00299267579933947,0.00393929358864986,0.00746445755866553,0.00336646163857459,0.00383920152445319,0.00636655906283259,0.00552857298976107,0.00218408493582964,0.00701105857573581,0.00489585602710574,0.00124873973882401,0.0026024330392438,0.000799637608361844,0.00548086012981018,0.00574152451191131,0.00820628404836418,0.00697668271279437,0.00360381005478732,0.00186868394590453,0.00880146182553374,0.00253661559719663,0.00345998334449544,0.0019780543666352,0.00093653893586602,0.00495652002172737,0.00535212209723298
3,0.00501116918262096,0.00421488525960285,0.00721821238064056,0.00443512195746397,0.00936876895822681,0.00460043844551298,0.00414253281702196,0.00492269838778393,0.00773915131540446,0.0045877798772843,0.00371816546457527,0.00603407520305651,0.00489297859908235,0.00244536082136584,0.00688446949044673,0.00492138308840706,0.00178233869573832,0.00264843129560038,0.00139469561136648,0.0048833992796848,0.00532203141321363,0.00886730173161782,0.00684653601581148,0.00401500105354421,0.00128800476831731,0.00851237909744327,0.00304154228346843,0.00370121255786268,0.00214924602609908,0.00101476501393561,0.00490687828697209,0.00373246111203671
3.1,0.00498947760195663,0.00451712434140837,0.00747173695355032,0.00462718302292829,0.00970868657549966,0.00478519149915736,0.00444165624952758,0.0052309851199114,0.00814685410032218,0.00460636253450985,0.00388944322951935,0.00569774723482051,0.00474781116858218,0.00284367001379733,0.00664932991770145,0.00517028892694755,0.00177937513453489,0.00298209798373264,0.00168575368543236,0.00480593108378099,0.00528795361776409,0.00869709190191678,0.00672363951339771,0.00454325449416813,0.00139953676396724,0.00827921467030802,0.003388198620665,0.00427293344731471,0.00245647319643614,0.00112473641818859,0.00510429589866312,0.00312877062398601
3.2,0.00402412783642594,0.00415953465184865,0.00705213033598553,0.00473370383702439,0.00987361790911565,0.00481237914525936,0.00442748828811778,0.00525997327345359,0.00859235478496303,0.0036080836755429,0.00457482867030367,0.00544106256937218,0.0048435597594303,0.00342127899573622,0.00634352409860435,0.00566635650137699,0.00130065634519427,0.00404859938944474,0.00182211045914256,0.00504131821652245,0.00567374469804028,0.00760689414034484,0.00663593493140915,0.00518616284797177,0.0023083680852316,0.00813739357326468,0.00364639139100508,0.00525281767382188,0.00295436301094642,0.00125576509150146,0.00560762832686388,0.00298249485178601
3.3,0.004593856288764,0.00431782293953808,0.0065882099611615,0.0047250234493665,0.0100156311895395,0.00508273951489625,0.00429517665496632,0.00515591138742894,0.00819882763424973,0.00421643124277987,0.00426973221460526,0.00592090799070786,0.00553939888346049,0.00396321641547575,0.00666650933954287,0.00593607345069856,0.00184137937477495,0.00452693933315315,0.00220186410667078,0.00500124409541098,0.00651382059904414,0.00835491105033085,0.00717375377595875,0.00578255538544487,0.0024003522516977,0.00829585780176778,0.00475725519680482,0.00553133779824376,0.00321912320467726,0.00116149604083622,0.00516929521990573,0.00392366185060861
3.4,0.00512297322711871,0.00477326731217096,0.0063633841343254,0.00471916075352755,0.01024833765672,0.0054693517526203,0.00417729505167193,0.00506430053919864,0.00775750405476592,0.00499793400319611,0.00391250105876344,0.0064320532535196,0.00616730457128161,0.00428963970776629,0.00699615553290095,0.00625690258625358,0.00256622032450509,0.00497577277137242,0.00267240326220319,0.00495942146462109,0.00711138953250118,0.00917847992230094,0.00775259933708128,0.00630712776709876,0.00240835243884617,0.00846506424559263,0.00568218717369566,0.00561540886600382,0.0034415623398356,0.00105378656269557,0.00486780555310241,0.00578765465269579
3.5,0.0046040222857384,0.00568925836706317,0.00675591740666647,0.00484717728249531,0.0117530078183597,0.00564545144166429,0.00475909166994035,0.00607391990979935,0.00807633996594874,0.00508656853701629,0.00421538803821366,0.00638339071614575,0.00555903495870279,0.00433813381503253,0.00620307799019455,0.00665455237512865,0.00267140046515283,0.00581708830190811,0.00304113292884802,0.00533938997754052,0.00688421402998246,0.0089706416833368,0.00776485021046341,0.00671685954077133,0.00198890769365713,0.00840423811158341,0.0056821870240473,0.00540589981441158,0.00369392649542529,0.0010537853358259,0.00581856624662735,0.00798026752595071
3.6,0.00497414187877883,0.00576877083344391,0.00692731299133553,0.00502554487334735,0.012173387338954,0.00583492383535575,0.00508580541409532,0.00632536922404487,0.00846763412125093,0.00496088809421853,0.00419027001003741,0.00637045676038383,0.00537367256214856,0.00464177740949446,0.00586350611531116,0.007052620807966,0.00288247124092851,0.00687880238960821,0.00315451669250167,0.0055659405980485,0.00666912511356632,0.00877988343932162,0.00774947838895086,0.00709812799450801,0.0017479322459834,0.0084161180239358,0.00592094677218173,0.00537449800880107,0.00413256236409777,0.0011151066560873,0.00672306611493909,0.00832099578372426
3.7,0.00697439872032302,0.00487512911523993,0.00696497730204412,0.00527419579189095,0.0117881954502341,0.00604379466917269,0.00517626203449227,0.00580151011045963,0.00884994561453901,0.00429836067723664,0.00355855962049883,0.00640381097952133,0.00554553312658003,0.00597851486155883,0.00581864709266747,0.00763459876760847,0.00344414471077077,0.00813349878124903,0.00317239811041358,0.00564069894837489,0.00652491295085549,0.00865696541810714,0.00767241678322156,0.00748528890946027,0.00167735330099723,0.0086465792919881,0.00737064162139514,0.00566402830031401,0.00488747242048152,0.0014736341279576,0.0074080352986813,0.00761721763931383
3.8,0.00686873698303786,0.00506571017453459,0.00746601260181529,0.0059685493073217,0.0124176993808445,0.00599701315359665,0.00509990007745014,0.00628585915772863,0.00928534877251989,0.00502275725927035,0.00394494161179307,0.00673642393475616,0.00596502462357288,0.00684127314792468,0.00635293917468897,0.00822091440342918,0.00443802680341769,0.00902696277401618,0.0034791711426786,0.00582689444472258,0.00676042786757622,0.00972254349349898,0.00809813883532401,0.00833476116134577,0.00188475823923469,0.00913748937057206,0.00852174575102008,0.00599642148778588,0.0052425939954811,0.00169509315237193,0.00758549556729142,0.00716915269200538
3.9,0.00641069173899214,0.005593086043422,0.00832742812948579,0.00696034379341411,0.0138541271437489,0.00585307475973356,0.00498203240250622,0.00705142684839076,0.00956442153980001,0.00615610024430936,0.0045819078309069,0.00718751427089065,0.00636883848730503,0.0076060258593852,0.00709825121255788,0.0088045117557024,0.00524777673501603,0.00988780775099598,0.00388410275606593,0.00598164566071632,0.00709831382738299,0.0112164793559083,0.00888935606136787,0.00923701603321675,0.00228137502412079,0.00956235772955316,0.00957558977292341,0.00638228007842094,0.00553763797450562,0.00191653254935909,0.00776817017142196,0.00697095872214495
4,0.00595983336665189,0.00581475222979541,0.00885397138990482,0.00770418050665297,0.0146397257087887,0.00572054495015109,0.00507578365830383,0.00627463245087931,0.00943049121264051,0.00578109615862746,0.0041839202197662,0.00722203559953665,0.00638590709691273,0.00864805844944615,0.00678006090266255,0.009236773105643,0.00510874764396817,0.0112574949679354,0.00375897592067764,0.00567482098693274,0.0067914891535994,0.0111823885840961,0.00920628376281892,0.00957110601695719,0.00239025596809684,0.00877824759092656,0.010521150779697,0.00675958165231105,0.00618937371431967,0.00251530528184929,0.00855663232063984,0.00788641764559506
4.1,0.00640689843940674,0.00600565119296772,0.00927297556617694,0.00835653293018282,0.0154558336022219,0.00576676402737679,0.00511221136572013,0.00595321290021997,0.00944516319989456,0.00560033491338664,0.00382953969096797,0.00731155807693329,0.00647282596545672,0.00971645653959185,0.00672803338842579,0.00982345681726833,0.00518722334945069,0.0129302324851123,0.00381078458933662,0.0056128212883027,0.00677291110005417,0.01117372180726,0.00931442414352164,0.0101628621236813,0.00261411093017262,0.00856086031423233,0.011844098002366,0.00718071644005135,0.00707229228404345,0.00286061054588037,0.00894237100873046,0.00949194538628683
4.2,0.00943745517009565,0.00619225403427296,0.00961047114446499,0.00893661043643667,0.0164197188560111,0.0063750310235628,0.0050498229795803,0.00647269018229257,0.0100885904687364,0.00561226744018178,0.00366915313754367,0.00772814746656922,0.00688362952166909,0.0107281128022718,0.00734091330614807,0.0107036494833114,0.00649701506205919,0.0148930774297466,0.00475429755712401,0.00618097529872525,0.00756834842411055,0.011256277222504,0.0093357625647118,0.0114614071779831,0.00328639996559257,0.00965347723824027,0.0140033943480349,0.00766858778510066,0.0081940350333642,0.00294603377718331,0.00906052556941547,0.0118687186920026
4.3,0.00982473398101794,0.00651159566662788,0.00961864661826649,0.00969191063117678,0.0177250298193336,0.00632852652521696,0.00549204117439277,0.00708891693428607,0.0104452529631062,0.00587086034770702,0.00355611406130404,0.00844064597713531,0.00667110292553257,0.0126715699029069,0.00703789098140504,0.0114454261043385,0.00793930022607728,0.0173165700150327,0.00555175972045496,0.00643317135509204,0.00757925582481655,0.0118570635296633,0.00973854776029518,0.0125864529880622,0.00367458926711277,0.0103719577599758,0.0157944582997091,0.00851718145759174,0.00930459158528777,0.0034056546039416,0.00925026816772006,0.0135827925406828
4.4,0.00990462014420421,0.00703378876363756,0.00959448514444003,0.010600098586186,0.0192091070804026,0.00607811916089049,0.00637505713725405,0.00786258665123235,0.0107261832178669,0.00667027039080696,0.00346995958761529,0.00933879885969058,0.00618360339145684,0.0151006629909517,0.00633372484329541,0.0122884064946754,0.00921568657271232,0.0201390281086808,0.00605343853398756,0.00653329195770753,0.00741675663012576,0.0128631874303827,0.010640548180967,0.0135565778182497,0.00386364975556077,0.0107498336623413,0.01733009618345,0.00939411758100634,0.010400153178538,0.00406947463650051,0.00954267099049175,0.014489893321696
4.5,0.010505456100521,0.00796964647228716,0.0102130357851899,0.0116494368897797,0.020177799183993,0.00667853874234732,0.00547153007689673,0.00912941244078344,0.0116431867242314,0.00756789775705039,0.00340785924784966,0.00981744330960687,0.00649614763337518,0.0160003603106427,0.00653570183765884,0.0134961973738003,0.00960278309820347,0.0228454799126434,0.00591628336940313,0.00642264538702124,0.00768265428953715,0.0129470524520499,0.0110468281276407,0.0142112298863073,0.00382629635647681,0.0103892253315009,0.0185980257256986,0.00950179274665764,0.0114235091834044,0.00371967393353952,0.010130613574903,0.0123384082251455
4.6,0.0114140147019059,0.00874572414892727,0.0105263270253758,0.0125751290993333,0.0213822190835928,0.00740191408320493,0.00490233862149349,0.00962607970308699,0.0126135092172558,0.00843775538463897,0.00328797921504399,0.0102469500153205,0.00706659777579131,0.0172787248227598,0.00693972815342374,0.0147011563375745,0.0101151339602137,0.0260034828164224,0.00592550891396415,0.00628702801762199,0.00808769364419678,0.0132599760014621,0.0113416535095743,0.015079130042442,0.00383570883238931,0.0101859503638616,0.0202087320914184,0.00972509657941427,0.012501999001937,0.0035818113989953,0.0109545440134346,0.0116039890528856
